Name;Symbol;Coin Market Cap;Price;Volume;max_supply;total_supply
ZBG Token; ZT; 6421843,625535053; 0,024421530692194198;320366.29617521;None;500000000
THEKEY; TKY; 6395572,801405925; 0,001029752047396818;191498.90781082;None;9795844687
Unicly Hashmasks Collection; UMASK; 6387212,223637; 0,06387212223637;0;100000000;100000000
xRhodium; XRC; 6376025,449791683; 5,10239189653748;0.00102048;2100000;1329615
Unistake; UNISTAKE; 6257687,271557523; 0,030984078129581157;854163.4035712;279999999;279999999.9998125
Zenfuse; ZEFU; 6217822,802572616; 0,1118850190360541;726768.9097809;201841881;200000000
Primecoin; XPM; 6200210,621921925; 0,16027887807680627;50583.16602712;None;38683890.83027372
Kalmar; KALM; 6181719,840632028; 1,8984865718621182;49767.91126905;10000000;10000000
Snowball; SNOB; 6125189,798257954; 0,8461217786541563;141000.83792076;18000000;17270242.7649882
Bistroo; BIST; 6104911,598699101; 0,1401324292139442;165151.27448263;100000000;100000000
Hedget; HGET; 6068957,358215064; 3,465108503486866;178837.07621135;10000000;1751448
CyberMiles; CMT; 6053837,207680342; 0,007567296509600427;847297.89925798;None;1000000000
MoonSwap; MOON; 6046074,4272134835; 0,18280499407851902;160881.61565093;None;33094207.40437041
SmartCash; SMART; 6046453,979212829; 0,004276559902250821;483305.81254419;5000000000;2014903576.72334
Isiklar Coin; ISIKC; 6018091,263869402; 1,459000186401394;1035501.34191632;100000000;100000000
Skycoin; SKY; 6009183,935932903; 0,2861516159968049;150102.95389839;100000000;25000000
Bitspawn; SPWN; 5994368,872617539; 0,011659499027015043;1608693.77799418;2000000000;1000000000
Folgory Coin; FLG; 5961462,308085493; 0,34015945976916534;45181.41416533;630000000;63000000
Jobchain; JOB; 5953771,824809637; 0,0006896248972794396;182735.84630353;100000000000;100000000000
Swarm Markets; SMT; 5892082,340598037; 0,17980302934569142;18365.2189195;250000000;250000000
NFT; NFT; 5870469,428683345; 0,15924924970801246;38910.21556629;None;88888888
SHIBAVAX; SHIBX; 5833013,529019953; 0,0005959370113122184;26463.83370305;10000000000;10000000000
OctoFi; OCTO; 5825037,839481258; 7,299974512265406;185413.62078543;None;800000
PegNet; PEG; 5821852,61500484; 0,0026130919659779718;84.18598637;None;2227955499.0044
pEOS; PEOS; 5790140,365569199; 0,0069899374913459655;2606.11796823;None;1000000000
TransferCoin; TX; 5789064,204644326; 0,69777749119945;0;None;8296433
Abyss; ABYSS; 5782608,880351972; 0,025288572047987477;104302.95752258;508628132;508628132.04106945
Davinci Coin; DAC; 5762201,45197272; 0,0006796202132789211;511117.58695712;None;8800000000
SpaceChain; SPC; 5741515,328140388; 0,01863036341454962;37944.34793637;None;392257015.94627684
Venus DAI; vDAI; 5730417,674277349; 0,020872977517297855;0;None;274537625
PumaPay; PMA; 5716316,416872637; 0,00018382547471973104;555499.35078125;None;78042956829
Verso; VSO; 5714306,206406403; 0,12470050691523503;109592.94796603;100000000;100000000
Eminer; EM; 5713400,1025325935; 0,003928085055649108;983489.2678333;2100000000;2100000000
Flamengo Fan Token; MENGO; 5710410,386365223; 1,7845288983420458;202456.42390282;30000000;30000000
Bezant; BZNT; 5672462,394346137; 0,006457730972520908;77.82911423;None;999999820
Shadows; DOWS; 5663418,116283259; 0,21371389118050035;185875.28213326;None;39500000
BillionHappiness; BHC; 5655543,467189114; 113,11086934378227;943705.55707352;None;50000
Unicly Mystic Axies Collection; UAXIE; 5652868,069806401; 0,56528680698064;0;10000000;10000000
UnlimitedIP; UIP; 5645782,264588582; 0,003666126838791048;684272.20699933;None;2839985525.01
Rune Shards; RXS; 5619428,800267187; 0,03099433309673011;103231.39151531;192999312;192999312.8868264
Viacoin; VIA; 5615878,432970143; 0,2423274173997757;88457.16065695;23176392;23174754.6077522
EXMO Coin; EXM; 5592775,908847718; 0,052086171592727874;112778.65843522;None;1223754723.07
WOWswap; WOW; 5587368,8173132315; 12,15535239976087;703631.35360908;1000000;1000000
8PAY; 8PAY; 5577696,975462079; 0,09294477001813553;498570.19323393;88888888;88888888
Helmet.insure; HELMET; 5560977,98808235; 0,13133302752059603;495304.13410711;100000000;100000000
Tidal Finance; TIDAL; 5539889,204031459; 0,006402821619254683;266667.45333631;None;19838000001
Cred; LBA; 5530930,415274414; 0,0055844844775939755;974227.62260995;None;1000000000
PowerTrade Fuel; PTF; 5495548,698840378; 0,23574323471781386;2138163.8886224;None;400000000
IoT Chain; ITC; 5492315,837583099; 0,06297468793155188;1165030.96795027;None;99999999
Etho Protocol; ETHO; 5491748,306659515; 0,09602567511765459;306359.35081564;None;57190416
Ideaology; IDEA; 5486035,661140748; 0,33685094648900754;400383.51320645;500000000;500000000
TRAVA.FINANCE; TRAVA; 5473421,508414823; 0,015020537566140262;754875.15687594;5000000000;4748965980.914396
Kaby Arena; KABY; 5466807,261645236; 0,04131602615482996;2178189.70050267;1000000000;1000000000
INT; INT; 5430561,031542983; 0,011160734538366485;1183459.53588305;None;901948162.6726475
2crazyNFT; 2CRZ; 5388506,54844492; 0,03711646405956798;249858.2462434;500000000;497620000
Leeds United Fan Token; LUFC; 5383914,241670452; 5,474578740186684;1071574.78269108;10000000;10000000
Virtue Poker; VPP; 5374360,708448793; 0,370536832705216;731692.93529331;500000000;500000000
Crypton; CRP; 5370155,701021914; 1,0196942830649858;38888.78572922;None;5266437
S4FE; S4F; 5363779,833599891; 0,005990969908166803;19427.11775966;None;1000000000
Polkalokr; LKR; 5355255,897103621; 0,207830130274774;553165.8194137;None;100000000
MASQ; MASQ; 5311463,775350347; 0,22735318515170796;498919.50410631;37500000;37500000
Breezecoin; BRZE; 5279825,810087726; 0,029332365611598483;37602.33704834;200000000;200000000
AXPR; AXPR; 5273737,508153009; 0,018856731343411183;79775.71266055;None;344674001.40087
Education Ecosystem; LEDU; 5228945,094410176; 0,022090050986409787;100595.28699492;None;362983094
Coreto; COR; 5223796,988373705; 0,02288293974724783;181589.14158078;462274355;500000000
Xend Finance; XEND; 5221042,489537289; 0,2633871702654947;1260743.50590497;200000000;200000000
Odyssey; OCN; 5191065,099942407; 0,0006488831374928008;353127.55425703;None;10000000000
Kommunitas; KOM; 5184770,201134902; 0,009147326920197634;1499694.39123066;40000000000;39999391076
Rhythm; RHYTHM; 5162043,498265243; 0,00047907977947103496;100328.37880145;20000000000;20000000000
Goldcoin; GLC; 5140532,903777901; 0,1176823617093157;10225.7198359;72245700;43745732.99997146
Xfinance; XFI; 5073024,018299651; 107,95240760077853;95870.33133813;50000;46993.15310373
Monero Classic; XMC; 5044992,633258523; 0,26308290982715127;15719.28686564;None;19176436.19105911
ILCOIN; ILC; 5024265,038489507; 0,006221836412307441;13197.32587882;2500000000;1761217657.452142
xSuter; XSUTER; 5012029,819294177; 250,60149096470886;191376.43964263;32000;20000
Zoracles; ZORA; 5009111,126516744; 916,9158203398762;687782.28532935;10000;10000
SIRIN LABS Token; SRN; 4988965,450907803; 0,010143866163882178;50130.67728111;None;572166103.886
TronEuropeRewardCoin; TERC; 4986307,6926358985; 0,018334614817888138;3637.11550462;4000000000;4000000000
TurtleCoin; TRTL; 4965238,009575304; 4,259236368635742e-05;301233.46368049;1000000000000;116575779783.87
Nerve Finance; NRV; 4961228,421026876; 0,1072981744951952;624791.64425768;100000000;0
BitcoinHD; BHD; 4939773,934591676; 0,8120599469688548;2669700.19010476;21000000;6339465
Ghost; GHOST; 4933504,05560615; 0,2863588548633365;92590.7954707;55000000;17228397.06828917
QuickX Protocol; QCX; 4889893,930036766; 0,009799243297314507;34718.90159744;None;500000000
UFC Fan Token; UFC; 4854586,719187358; 2,6969851301453933;246136.38026313;20000000;20000000
Governor DAO; GDAO; 4846433,674170036; 1,6689133708196129;46216.9240443;None;2921625.35152862
UTU Protocol; UTU; 4831381,567288225; 0,05282822813549862;116438.81706476;1000000000;1000000000
CRD Network; CRD; 4821664,5374; 0,0048216645374;0;None;1000000000
FidexToken; FEX; 4820985,875533164; 0,00015577528773;0;None;32948335553
VIDY; VIDY; 4794251,595886373; 0,0004848131662907774;1578187.27258751;None;10000000000
MediShares; MDS; 4777555,685824929; 0,003646711744693584;772750.1056958;None;2000000000
Genesis Worlds; GENESIS; 4770268,149111858; 0,42210324101888375;5694.84023424;None;52118737.02688412
PLANET; PLA; 4765736,476742764; 0,02118105100774562;81873.77076827;None;5000000000
Conceal; CCX; 4759041,059098769; 0,4149587420082565;117767.45500653;200000000;20013700
Raven Protocol; RAVEN; 4743291,324395975; 0,0010554081546435923;6284.00007305;None;10000000000
King Shiba; KINGSHIB; 4743547,359876986; 0,03150973808232272;751540.40253471;None;1000000000
YEE; YEE; 4738622,968328025; 0,003470964003153727;497876.66362256;None;10000000000
Fractal; FCL; 4721998,426671241; 0,2845387972911248;349728.79355487;465000000;465000000
CACHE Gold; CGT; 4688662,62909729; 56,850990327207;117165.33472967;None;100771.01
Bibox Token; BIX; 4684719,802750582; 0,054836603051950095;3529539.46722154;None;235972808.27
Restart Energy MWAT; MWAT; 4652915,318029815; 0,009305830636059631;0;500000000;500000000
Fabric; FAB; 4651571,544788393; 0,09413582867231836;97249.70592931;None;500000000
SmartCredit Token; SMARTCREDIT; 4649277,998931009; 3,4432888241437882;21340.70441522;None;25000000
42-coin; 42; 4643550,615557752; 110560,85566565103;4732.00415231;None;41.99995186
NearPad; PAD; 4643314,847616385; 1,0545056830336228;242284.49244365;None;150000000
CropperFinance; CRP; 4640162,840890377; 0,1649483786886487;1514394.97487812;500000000;500000000
Cook Protocol; COOK; 4620429,271750725; 0,007644242273476156;1444865.18418951;10000000000;10000000000
Wagerr; WGR; 4609721,131407034; 0,021266356923386683;15278.6177938;None;226590321.4064116
Moontography; MTGY; 4581847,2720129015; 0,009923130688820881;331032.09600117;1000000000;738191566
BitcoinZ; BTCZ; 4569243,803226795; 0,00043040893537832993;354786.69496638;21000000000;10616052381
AGA Token; AGA; 4566069,345083985; 0,42130494489888;0;10900000;5999999.4
NaPoleonX; NPX; 4563433,332951964; 0,18015923146277;0;None;29800000
PhoenixDAO; PHNX; 4552884,646879485; 0,06853749867319933;172987.37422715;110000000;110000000
bitCNY; BITCNY; 4526843,288898624; 0,16026720228632507;505144.93024696;None;28245600
Portion; PRT; 4519963,30812922; 0,013399614243086598;15528.46914293;1500000000;1500000000
Zynecoin; ZYN; 4519355,429237689; 0,20413659739671955;116504.49054628;None;92556125
Kineko; KKO; 4508612,146277433; 0,4830160222020948;33068.44355349;100000000;50027060.38614176
VestChain; VEST; 4477066,7560448395; 0,00113459754667;0;None;3945951380.8970037
Trittium; TRTT; 4459567,029283557; 0,03459285960491981;17492.56611538;None;129247751.709194
UniMex Network; UMX; 4393763,993184349; 0,5932396061171885;65941.45728999;10000000;10000000
Teloscoin; TELOS; 4392096,31228639; 0,02623716260059691;3675.09877662;None;167400184.2791735
Cryptonovae; YAE; 4379938,598357172; 0,10227589526295751;80031.2866674;100000000;100000000
Fatcoin; FAT; 4371589,666779235; 0,03950637102150643;1791583.61384076;None;200000000
Centaur; CNTR; 4370127,200455763; 0,0018424778710748936;546303.30921176;6000000000;6000000000
Coldstack; CLS; 4356278,435590437; 2,894585249316724;412724.20310388;50000000;50000000
Public Index Network; PIN; 4321427,007592432; 0,028364938666644295;1658.53540556;160000000;152351008.348
Yield Optimization Platform & Protocol; YOP; 4315124,971267841; 0,4298311712366992;851853.91799511;88888888;88888888
Kawaii Islands; KWT; 4287999,057237989; 0,14293330190793296;4977495.42606801;999791194;807999998
Digitex; DGTX; 4283976,561803432; 0,004601302069065559;461925.42774464;None;1590000000
TopBidder; BID; 4282437,5460396735; 0,6623547543153402;8475.12813602;100000000;100000000
Centric Swap; CNS; 4275010,588480308; 0,0005822130146074537;3641444.16978989;None;159158246060
Gridcoin; GRC; 4269675,041913218; 0,010727288182713386;12795.41625652;None;428673013.45097
DecentraWeb; DWEB; 4255039,630070024; 1,249755716520004;235776.93531167;100000000;100000000
Vexanium; VEX; 4217631,19734436; 0,0057488933204521055;553870.99118353;1008772305;1008772305
XMax; XMX; 4183486,223337837; 0,00022386881265297394;556787.42757185;None;30000000000
LinkEye; LET; 4200178,439003333; 0,004666870117637167;1307951.13303686;None;1000000000
TrueFeedBack; TFBX; 4198729,410831745; 0,0017809525695292488;65549.97768571;5000000000;5000000000
Furucombo; COMBO; 4180332,9205131927; 0,5625713973808204;653070.17643146;100000000;100000000
Vid; VI; 4169165,4211967024; 0,16287220647758358;991.05392005;888888888;888888888
Myriad; XMY; 4151228,8301158426; 0,0022955591066923207;11235.51012375;2000000000;1808373750.0000002
BiShares; BISON; 4117379,362297499; 9,54786895509044;318668.46462049;None;1000000
1World; 1WO; 4117337,2516241646; 0,11062326079991275;11975.65384581;None;37219452.96
Elamachain; ELAMA; 4091024,680743599; 0,004713004269075899;1659736.34828017;10000000000;1000000000
Leverj Gluon; L2; 4079742,7775490517; 0,013192016751457444;1608.50765274;None;842269761.2079635
YUSRA; YUSRA; 4079035,0640801475; 0,10197587660200369;20762.83779675;40000000;40000000
Treat DAO [old]; TREAT; 4061453,5761091835; 4,061453576109184;1444.27032679;1000000;1000000
Clube Atlético Mineiro Fan Token; GALO; 4059918,2960770717; 2,3183132709986145;257233.00566836;None;10000000
Unitrade; TRADE; 4057335,9822493643; 0,14257659603428338;801788.17338334;None;50000000
X-CASH; XCASH; 4039539,2669363343; 6,43030073319962e-05;210504.88579586;100000000000;62820378619
UCA Coin; UCA; 4037599,409440037; 0,001752804133379989;14496.98904121;None;5331239970.942045
Wolf Safe Poor People; WSPP; 4022109,737192315; 2,89499929860514e-10;63982.20160995;13243743916945228;13893617860608892
SmartMesh; SMT; 4018251,704821292; 0,0029975335503498843;391061.99563131;None;3141592653
BitCore; BTX; 3985604,8793943855; 0,21999817947945333;420497.53214756;21000000;18617494.848048
Loser Coin; LOWB; 3964802,5569207147; 6,57547318652393e-05;859846.64539647;100000000000;60296840158.155594
disBalancer; DDOS; 3953018,045451176; 0,8163993044365804;724116.40368008;10000000;5240000
eBoost; EBST; 3939100,083452213; 0,039394939710452756;98.50672794;None;99990001.568832
ThreeFold; TFT; 3928911,423060698; 0,04839666061993317;49839.78852171;4000000000;476220974
Footballcoin; XFC; 3927119,767784741; 0,010481808183430492;346753.16014836;None;1000000000
Emercoin; EMC; 3897992,2572356425; 0,08039193642128974;159414.61491198;None;48487353.716776
Feathercoin; FTC; 3892467,67286221; 0,016451664232316664;4636.88335163;336000000;336000000
Golff; GOF; 3889298,4731694986; 0,3889556066799134;1035398.63799526;50000000;9999337.73
FYDcoin; FYD; 3851209,7439907906; 0,006796305156611745;52505.618254;650000000;596931160.0259155
VINchain; VIN; 3843803,2777643926; 0,006513718520853818;341169.62505358;840108901;840108901
Apron Network; APN; 3825945,9160631453; 0,04091920765842936;1826479.88654936;1000000000;1000000000
Essentia; ESS; 3824503,4593405263; 0,002694796270751408;116507.05204594;None;1755313373
Vabble; VAB; 3813384,3584513757; 0,016550832934779748;852923.36036147;1456250000;1456250000
MeDIA eYe; EYE; 3805011,7322119717; 0,04091826687114594;102711.29671863;1000000000;1000000000
WebDollar; WEBD; 3796671,5900067887; 0,0002756777216206372;141472.04474446;42000000000;17720086128
DOS Network; DOS; 3780535,8711453015; 0,02781052816127006;110196.63825075;950000000;949292114.345
SHPING; SHPING; 3779949,806120923; 0,0022311780545957154;92863.17427425;None;10000000000
TradeStars; TSX; 3774939,3362595467; 0,27862115678584914;717621.912888;100000000;48000000
Stream Protocol; STPL; 3737356,7419694127; 0,023111110147610536;183050.03517717;2000000000;500000000
APYSwap; APYS; 3731224,742482858; 0,20511337245898792;298065.16400114;100000000;100000000
Spores Network; SPO; 3720765,8304554555; 0,009766557037812627;133766.54518745;5000000000;5000000000
Unification; FUND; 3714573,1455382127; 0,10783318711635242;30367.73706468;None;120000000
Corra.Finance; CORA; 3707912,1062855995; 2,4719414041903995;31428.79983476;10000000;10000000
Vanilla Network; VNLA; 3700230,990872123; 5,661125218498888;1074.51549431;1000000;798235.79099603
ACA Token; ACA; 3697071,088107445; 0,07262380041872545;50828.27987596;100000000;100000000
CPChain; CPC; 3682631,5499330964; 0,009774324100168309;414221.53522266;None;999999999.171729
Auctus; AUC; 3668923,16653996; 0,0643326997923531;18473.98131088;None;65829630.62007512
SYNC Network; SYNC; 3660569,0104808235; 0,030075866373171375;11322.05539865;None;154436654.62960902
Ares Protocol; ARES; 3658863,512723702; 0,015734528761051005;1743813.60928078;1000000000;1000000000
Props Token; PROPS; 3662315,7251008824; 0,010205999515988742;151936.4392286;1000000000;703259044.9235393
SakeToken; SAKE; 3630607,6330232606; 0,035645737449822745;36506.03480383;None;136268757.9038026
EXRNchain; EXRN; 3634799,609283504; 3,929513091117302e-05;11038.54385725;None;100000000000
Royale Finance; ROYA; 3631398,759928732; 0,09494036199550492;300881.26273929;72000000;72000000
Darwinia Commitment Token; KTON; 3619576,1488915235; 87,78373278211419;183673.48138592;None;82049.49823863
Howdoo; UDOO; 3618286,5874564764; 0,007868961915215366;273727.17723171;None;837843488.59863
SunContract; SNC; 3617999,6671256754; 0,02948474696106079;290922.51050255;122707503;122707502.69296218
KeyFi; KEYFI; 3604875,329407377; 1,3408856279935544;67459.81432745;None;9994262.44200408
Lanceria; LANC; 3578085,9819975505; 0,0132938959425249;606513.29534436;350000000;350000000
DAOstack; GEN; 3575006,243542912; 0,07291601535884895;195984.59755727;None;60000000
Ruff; RUFF; 3564310,1521396223; 0,0036351964835692223;604360.33541865;None;1880000000
Cat Token; CAT; 3564251,531027234; 0,5460272855009859;26034.40169053;15000000;15000000
OTOCASH; OTO; 3521189,6250006887; 0,09563095868014831;35.09656831;None;38307412.5696
Nyzo; NYZO; 3468594,945848906; 0,290998023016474;56726.70808889;None;100000000
Crust Shadow; CSM; 3444374,0788; 0,034443740788;0;200000000;200000000
DePay; DEPAY; 3432698,4301996636; 1,645075079250702;34606.99895676;62000000;62000000
Garlicoin; GRLC; 3416789,2569775917; 0,05229328412039854;4459.63982074;69000000;65338968.75
ROCKI; ROCKI; 3409827,051348739; 0,4232005265969714;780184.60415333;100000000;100000000
Tokes; TKS; 3403000,457001408; 0,017015038527039103;29.00471605;None;999999999.866664
OST; OST; 3395978,3145722644; 0,004453922577251615;39193.90918535;None;800000000
REVIVAL; RVL; 3398055,502846958; 1,2118717648901199e-08;30719.57377767;500000000000000;459655293820146
BLink; BLINK; 3394120,7252526945; 0,01841157626113943;75182.7739526;999999999;999999999
